nu,n,D,test_mse,interval
7.5,4000,128,0.18034453690052032,1.7250323295593262
7.5,4000,160,0.18539495766162872,1.7395823001861572
7.5,4000,192,0.18606695532798767,1.7660963535308838
7.5,4000,224,0.18612879514694214,1.7456578016281128
7.5,4000,256,0.1824190616607666,1.733666181564331
7.5,4000,288,0.19145388901233673,1.7913986444473267
7.5,4000,320,0.18457543849945068,1.7436574697494507
7.5,4000,352,0.18787316977977753,1.7603801488876343
7.5,4000,384,0.18318963050842285,1.7440741062164307
7.5,4000,416,0.1850048154592514,1.7599608898162842
7.5,4000,448,0.1880279779434204,1.7592723369598389
7.5,4000,480,0.1846521943807602,1.7458021640777588
7.5,4000,512,0.18319405615329742,1.7208223342895508
7.5,6000,32,0.18566229939460754,1.7533466815948486
7.5,6000,64,0.18547524511814117,1.7255122661590576
7.5,6000,96,0.18320174515247345,1.7491940259933472
7.5,6000,128,0.1817990094423294,1.7228093147277832
7.5,6000,160,0.1832813173532486,1.7454220056533813
7.5,6000,192,0.18509842455387115,1.741339087486267
7.5,6000,224,0.19251620769500732,1.7376611232757568
7.5,6000,256,0.18801358342170715,1.7275854349136353
7.5,6000,288,0.1830190122127533,1.744405746459961
7.5,6000,320,0.1911454051733017,1.79939603805542
7.5,6000,352,0.18426835536956787,1.7497612237930298
7.5,6000,384,0.20080377161502838,1.7899051904678345
7.5,6000,416,0.18400005996227264,1.7507035732269287
7.5,6000,448,0.19234807789325714,1.773654580116272
7.5,6000,480,0.19426007568836212,1.8063257932662964
7.5,6000,512,0.18130578100681305,1.7719718217849731
7.5,8000,32,0.18064171075820923,1.714169979095459
7.5,8000,64,0.18640361726284027,1.742746114730835
7.5,8000,96,0.18882261216640472,1.7150120735168457
7.5,8000,128,0.164128378033638,1.6993216276168823
7.5,8000,160,0.18583059310913086,1.7394895553588867
7.5,8000,192,0.18365897238254547,1.7491910457611084
7.5,8000,224,0.20133620500564575,1.9179425239562988
7.5,8000,256,0.186475932598114,1.7511942386627197
7.5,8000,288,0.18659862875938416,1.7445825338363647
7.5,8000,320,0.1840635985136032,1.7320442199707031
7.5,8000,352,0.18555660545825958,1.7418872117996216
7.5,8000,384,0.18431003391742706,1.7366275787353516
7.5,8000,416,0.18766821920871735,1.7645515203475952
7.5,8000,448,0.18531379103660583,1.7371444702148438
7.5,8000,480,0.18794621527194977,1.7484623193740845
7.5,8000,512,0.18387064337730408,1.6813652515411377
