nu,n,D,test_mse,interval
1.5,1000,480,0.18866847455501556,1.7405258417129517
1.5,1000,512,0.18983080983161926,1.7515889406204224
1.5,2000,32,0.1832214742898941,1.7439409494400024
1.5,2000,64,0.18175125122070312,1.6842044591903687
1.5,2000,96,0.18742308020591736,1.7664529085159302
1.5,2000,128,0.1893470287322998,1.718047022819519
1.5,2000,160,0.18793991208076477,1.7960740327835083
1.5,2000,192,0.1836378425359726,1.7356873750686646
1.5,2000,224,0.18881280720233917,1.72091805934906
1.5,2000,256,0.18346300721168518,1.741364598274231
1.5,2000,288,0.181642085313797,1.7336103916168213
1.5,2000,320,0.18320293724536896,1.7465806007385254
1.5,2000,352,0.18882976472377777,1.7687273025512695
1.5,2000,384,0.1861952543258667,1.764672040939331
1.5,2000,416,0.1834312379360199,1.743945598602295
1.5,2000,448,0.18489395081996918,1.7476840019226074
1.5,2000,480,0.19242149591445923,1.8036936521530151
1.5,2000,512,0.18554788827896118,1.7832831144332886
1.5,4000,32,0.17534320056438446,1.7062973976135254
1.5,4000,64,0.17392157018184662,1.6837565898895264
1.5,4000,96,0.17744502425193787,1.7067464590072632
1.5,4000,128,0.19268806278705597,1.7355496883392334
1.5,4000,160,0.18445166945457458,1.7062456607818604
1.5,4000,192,0.17268118262290955,1.7188069820404053
1.5,4000,224,0.1873718798160553,1.774512767791748
1.5,4000,256,0.1879197657108307,1.6607195138931274
1.5,4000,288,0.18709209561347961,1.7669943571090698
1.5,4000,320,0.1942378580570221,1.7176460027694702
1.5,4000,352,0.1850927770137787,1.7412476539611816
1.5,4000,384,0.1771419793367386,1.689252495765686
1.5,4000,416,0.18420977890491486,1.7518047094345093
1.5,4000,448,0.18379773199558258,1.7512918710708618
1.5,4000,480,0.18341666460037231,1.6901766061782837
1.5,4000,512,0.17880411446094513,1.7112404108047485
1.5,6000,32,0.18461734056472778,1.7709792852401733
1.5,6000,64,0.18850401043891907,1.67307710647583
1.5,6000,96,0.18167205154895782,1.725829005241394
1.5,6000,128,0.16278503835201263,1.6223218441009521
1.5,6000,160,0.18150624632835388,1.7288122177124023
1.5,6000,192,0.18546056747436523,1.7261338233947754
1.5,6000,224,0.18277041614055634,1.6558644771575928
1.5,6000,256,0.18453849852085114,1.7475111484527588
1.5,6000,288,0.18893443048000336,1.769930362701416
1.5,6000,320,0.1847979724407196,1.7492718696594238
1.5,6000,352,0.18231914937496185,1.7711501121520996
1.5,6000,384,0.18227340281009674,1.729125738143921
1.5,6000,416,0.21393468976020813,1.8666343688964844
1.5,6000,448,0.1823919117450714,1.74032461643219
1.5,6000,480,0.18810173869132996,1.7769936323165894
1.5,6000,512,0.1821318417787552,1.7439360618591309
1.5,8000,32,0.1789724975824356,1.7060163021087646
1.5,8000,64,0.17059826850891113,1.7205594778060913
1.5,8000,96,0.1910003125667572,1.734496831893921
1.5,8000,128,0.1726399064064026,1.705492377281189
1.5,8000,160,0.18559293448925018,1.7404898405075073
1.5,8000,192,0.18563883006572723,1.7717821598052979
1.5,8000,224,0.18867726624011993,1.7669614553451538
1.5,8000,256,0.18453504145145416,1.7474501132965088
1.5,8000,288,0.16627676784992218,1.6517425775527954
1.5,8000,320,0.18984051048755646,1.748487949371338
1.5,8000,352,0.1845124512910843,1.7282108068466187
1.5,8000,384,0.1806369572877884,1.717423439025879
1.5,8000,416,0.1868971884250641,1.7485103607177734
1.5,8000,448,0.19692981243133545,1.8375368118286133
1.5,8000,480,0.1834600567817688,1.7371338605880737
1.5,8000,512,0.17057152092456818,1.6740459203720093
2.5,200,32,0.1913924515247345,1.7611743211746216
2.5,200,64,0.1916370540857315,1.7592699527740479
2.5,200,96,0.1923546940088272,1.7594752311706543
2.5,200,128,0.18710030615329742,1.788813591003418
2.5,200,160,0.20150329172611237,1.8014757633209229
2.5,200,192,0.188596710562706,1.7669881582260132
2.5,200,224,0.18917620182037354,1.7468470335006714
2.5,200,256,0.1952686607837677,1.762500286102295
2.5,200,288,0.19438476860523224,1.7694097757339478
2.5,200,320,0.18320296704769135,1.739403486251831
2.5,200,352,0.1922370046377182,1.7678276300430298
2.5,200,384,0.1956482082605362,1.7445497512817383
2.5,200,416,0.18233251571655273,1.7340048551559448
2.5,200,448,0.18727676570415497,1.7364284992218018
2.5,200,480,0.18658050894737244,1.7291635274887085
2.5,200,512,0.19207662343978882,1.8364202976226807
2.5,500,32,0.18542806804180145,1.7306690216064453
2.5,500,64,0.19140282273292542,1.8736488819122314
2.5,500,96,0.1859028935432434,1.7268024682998657
2.5,500,128,0.18650208413600922,1.728896141052246
2.5,500,160,0.1964952051639557,1.7797646522521973
2.5,500,192,0.19149325788021088,1.707517385482788
2.5,500,224,0.18457764387130737,1.7265821695327759
2.5,500,256,0.1882096529006958,1.7561906576156616
2.5,500,288,0.18666641414165497,1.7554339170455933
2.5,500,320,0.18481561541557312,1.7171094417572021
2.5,500,352,0.1841369867324829,1.7382923364639282
2.5,500,384,0.19325238466262817,1.7200647592544556
2.5,500,416,0.1865631639957428,1.733386754989624
2.5,500,448,0.20841015875339508,1.7594565153121948
2.5,500,480,0.1871107667684555,1.7702410221099854
2.5,500,512,0.18774133920669556,1.7627745866775513
2.5,1000,32,0.19350683689117432,1.8216018676757812
2.5,1000,64,0.1901940554380417,1.7603477239608765
2.5,1000,96,0.18735119700431824,1.7364641427993774
2.5,1000,128,0.19277694821357727,1.7760483026504517
2.5,1000,160,0.19054211676120758,1.7222063541412354
2.5,1000,192,0.19986297190189362,1.8046375513076782
2.5,1000,224,0.1917664110660553,1.78776216506958
2.5,1000,256,0.1861572414636612,1.747429609298706
2.5,1000,288,0.18291053175926208,1.7365312576293945
2.5,1000,320,0.18933413922786713,1.751489281654358
2.5,1000,352,0.1839112639427185,1.7277261018753052
2.5,1000,384,0.1933620423078537,1.798863410949707
2.5,1000,416,0.17928200960159302,1.711893081665039
2.5,1000,448,0.18688970804214478,1.7404252290725708
2.5,1000,480,0.18492892384529114,1.6952556371688843
2.5,1000,512,0.18898718059062958,1.7530139684677124
2.5,2000,32,0.18464213609695435,1.7380104064941406
2.5,2000,64,0.1843450963497162,1.777085781097412
2.5,2000,96,0.18588611483573914,1.748051643371582
2.5,2000,128,0.18554501235485077,1.758667230606079
2.5,2000,160,0.18296374380588531,1.7367497682571411
2.5,2000,192,0.18397103250026703,1.7477176189422607
2.5,2000,224,0.18438710272312164,1.7198117971420288
2.5,2000,256,0.18470555543899536,1.733845829963684
2.5,2000,288,0.21581581234931946,1.878973364830017
2.5,2000,320,0.1838892251253128,1.724777340888977
2.5,2000,352,0.18713438510894775,1.7371498346328735
2.5,2000,384,0.1841907948255539,1.736203670501709
2.5,2000,416,0.18196018040180206,1.7135525941848755
2.5,2000,448,0.18238453567028046,1.744470238685608
2.5,2000,480,0.18420368432998657,1.7390483617782593
2.5,2000,512,0.21563565731048584,1.9554940462112427
2.5,4000,32,0.1810532659292221,1.7096540927886963
2.5,4000,64,0.1854163557291031,1.7474501132965088
2.5,4000,96,0.18449774384498596,1.7389767169952393
2.5,4000,128,0.18299399316310883,1.7429522275924683
2.5,4000,160,0.1843133121728897,1.7703578472137451
2.5,4000,192,0.17457515001296997,1.6553547382354736
2.5,4000,224,0.18696579337120056,1.75457763671875
2.5,4000,256,0.18228568136692047,1.7435214519500732
2.5,4000,288,0.19038701057434082,1.689296841621399
2.5,4000,320,0.18444852530956268,1.746785044670105
2.5,4000,352,0.18609529733657837,1.753954291343689
2.5,4000,384,0.18386627733707428,1.7508220672607422
2.5,4000,416,0.18220463395118713,1.7065681219100952
2.5,4000,448,0.18140166997909546,1.725416660308838
2.5,4000,480,0.18630114197731018,1.7185008525848389
2.5,4000,512,0.18332558870315552,1.7453665733337402
2.5,6000,32,0.18159820139408112,1.727912187576294
2.5,6000,64,0.18605053424835205,1.745837688446045
2.5,6000,96,0.18522559106349945,1.7422552108764648
2.5,6000,128,0.18166784942150116,1.7086920738220215
2.5,6000,160,0.18110373616218567,1.7457045316696167
2.5,6000,192,0.17901629209518433,1.7317650318145752
2.5,6000,224,0.19953680038452148,1.788108468055725
2.5,6000,256,0.1812605857849121,1.730818748474121
2.5,6000,288,0.18273527920246124,1.7477917671203613
2.5,6000,320,0.18824653327465057,1.756898283958435
2.5,6000,352,0.18236978352069855,1.739694356918335
2.5,6000,384,0.18359164893627167,1.7387123107910156
2.5,6000,416,0.18879467248916626,1.7716968059539795
2.5,6000,448,0.1833876371383667,1.74272882938385
2.5,6000,480,0.18379299342632294,1.734928011894226
2.5,6000,512,0.18273937702178955,1.7307441234588623
2.5,8000,32,0.16964349150657654,1.6793344020843506
2.5,8000,64,0.1592857390642166,1.579132080078125
2.5,8000,96,0.1861136555671692,1.771153211593628
2.5,8000,128,0.19707763195037842,1.8172918558120728
2.5,8000,160,0.1738533079624176,1.6781249046325684
2.5,8000,192,0.18131515383720398,1.6861690282821655
2.5,8000,224,0.1826678365468979,1.739553689956665
2.5,8000,256,0.1835768222808838,1.727357029914856
2.5,8000,288,0.18585342168807983,1.739200234413147
2.5,8000,320,0.1818750947713852,1.7424283027648926
2.5,8000,352,0.1844332218170166,1.7477424144744873
2.5,8000,384,0.1858418881893158,1.7393215894699097
2.5,8000,416,0.18509438633918762,1.741275429725647
2.5,8000,448,0.18724855780601501,1.7545552253723145
2.5,8000,480,0.19298040866851807,1.803954005241394
2.5,8000,512,0.18256784975528717,1.7373613119125366
