nu,n,D,test_mse,interval
1.5,4000,320,0.035900816321372986,0.7930768132209778
1.5,4000,352,0.029622718691825867,0.7341959476470947
1.5,4000,384,0.03493727371096611,0.8006133437156677
1.5,4000,416,0.04761117324233055,1.001342535018921
1.5,4000,448,0.026835987344384193,0.7626104354858398
1.5,4000,480,0.04339931532740593,0.8896079063415527
1.5,4000,512,0.02756507135927677,0.7625143527984619
1.5,6000,32,0.06649641692638397,1.1166791915893555
1.5,6000,64,0.05258547514677048,1.0226870775222778
1.5,6000,96,0.04850826412439346,0.9757611155509949
1.5,6000,128,0.035522352904081345,0.8616909384727478
1.5,6000,160,0.03765874356031418,0.8068380355834961
1.5,6000,192,0.04569441080093384,0.8941017389297485
1.5,6000,224,0.0364861898124218,0.8966237902641296
1.5,6000,256,0.03761717304587364,0.8706198334693909
1.5,6000,288,0.04012220725417137,0.8634440898895264
1.5,6000,320,0.030171196907758713,0.7501803636550903
1.5,6000,352,0.03327293321490288,0.7089243531227112
1.5,6000,384,0.036155473440885544,0.797146201133728
1.5,6000,416,0.042240042239427567,0.9044466614723206
1.5,6000,448,0.02357451245188713,0.6716905832290649
1.5,6000,480,0.027289584279060364,0.7591414451599121
1.5,6000,512,0.027020836248993874,0.8479255437850952
1.5,8000,32,0.07717213779687881,1.1225359439849854
1.5,8000,64,0.059957556426525116,0.9923604726791382
1.5,8000,96,0.041705064475536346,0.8077850937843323
1.5,8000,128,0.032913755625486374,0.7756847143173218
1.5,8000,160,0.043971769511699677,0.8010439872741699
1.5,8000,192,0.030564425513148308,0.7805182933807373
1.5,8000,224,0.0358923003077507,0.8206238150596619
1.5,8000,256,0.032344840466976166,0.7739070653915405
1.5,8000,288,0.03112267702817917,0.7553641200065613
1.5,8000,320,0.02146616019308567,0.5996590852737427
1.5,8000,352,0.022290199995040894,0.649404764175415
1.5,8000,384,0.028153182938694954,0.6868772506713867
1.5,8000,416,0.024363502860069275,0.6415892839431763
1.5,8000,448,0.02252214215695858,0.619904100894928
1.5,8000,480,0.0267229862511158,0.6769610643386841
1.5,8000,512,0.03554845601320267,0.7720917463302612
2.5,200,32,0.22876423597335815,2.02592396736145
2.5,200,64,0.3024856746196747,2.381089925765991
2.5,200,96,0.3032841086387634,2.401707410812378
2.5,200,128,0.2513183057308197,2.1195108890533447
2.5,200,160,0.2958294153213501,2.2623729705810547
2.5,200,192,0.30864012241363525,2.436615228652954
2.5,200,224,0.31969761848449707,2.4591872692108154
2.5,200,256,0.29471611976623535,2.3655195236206055
2.5,200,288,0.27395033836364746,2.2735729217529297
2.5,200,320,0.24933743476867676,2.1814661026000977
2.5,200,352,0.2363337278366089,2.1230275630950928
2.5,200,384,0.31100744009017944,2.388411045074463
2.5,200,416,0.2997397184371948,2.148315191268921
2.5,200,448,0.2846919894218445,2.385262966156006
2.5,200,480,0.3417524993419647,2.4623019695281982
2.5,200,512,0.25404873490333557,2.12021803855896
2.5,500,32,0.14660204946994781,1.6631780862808228
2.5,500,64,0.15425671637058258,1.8868658542633057
2.5,500,96,0.15782658755779266,1.7211799621582031
2.5,500,128,0.13910037279129028,1.617323637008667
2.5,500,160,0.15203064680099487,1.6868711709976196
2.5,500,192,0.18770183622837067,1.7767634391784668
2.5,500,224,0.13695098459720612,1.470367431640625
2.5,500,256,0.1499340981245041,1.7209937572479248
2.5,500,288,0.1450987607240677,1.5307756662368774
2.5,500,320,0.14545980095863342,1.8063836097717285
