nu,n,D,test_mse,interval
1.5,2000,448,0.0002490225015208125,0.0567852258682251
1.5,2000,480,0.00019406378851272166,0.05437326431274414
1.5,2000,512,0.0005789076094515622,0.09225845336914062
1.5,4000,32,0.0019525602692738175,0.1894059181213379
1.5,4000,64,0.0003469622752163559,0.07534722983837128
1.5,4000,96,0.0001876216847449541,0.05038044601678848
1.5,4000,128,0.00025372562231495976,0.06250190734863281
1.5,4000,160,0.00016776093980297446,0.046834152191877365
1.5,4000,192,0.00031459497404284775,0.07081961631774902
1.5,4000,224,0.00018642249051481485,0.05180931091308594
1.5,4000,256,0.0001887409744085744,0.05147387087345123
1.5,4000,288,0.00024062336888164282,0.06065630912780762
1.5,4000,320,0.00025642081163823605,0.058890342712402344
1.5,4000,352,0.00018431086209602654,0.053160667419433594
1.5,4000,384,0.0001773317198967561,0.050034165382385254
1.5,4000,416,0.0001582605909788981,0.047774165868759155
1.5,4000,448,0.00022122447262518108,0.05565845966339111
1.5,4000,480,0.00015494716353714466,0.04851621389389038
1.5,4000,512,0.00023258620058186352,0.05481362342834473
1.5,6000,32,0.0012961655156686902,0.14771509170532227
1.5,6000,64,0.00020548350585158914,0.05576467514038086
1.5,6000,96,0.00014791282592341304,0.04650193452835083
1.5,6000,128,0.00023771969426888973,0.05953264236450195
1.5,6000,160,0.00016267842147499323,0.047103047370910645
1.5,6000,192,0.00019837837317027152,0.053935181349515915
1.5,6000,224,0.00023054516350384802,0.05972480773925781
1.5,6000,256,0.00018403661670163274,0.0523652657866478
1.5,6000,288,0.0002582096494734287,0.06297910213470459
1.5,6000,320,0.00030322978273034096,0.06742414087057114
1.5,6000,352,0.00019925489323213696,0.05463147163391113
1.5,6000,384,0.0001576680806465447,0.04837679862976074
1.5,6000,416,0.00016683289140928537,0.05030405521392822
1.5,6000,448,0.00015728599100839347,0.04753757268190384
1.5,6000,480,0.00014553614892065525,0.04742223024368286
1.5,6000,512,0.00028102402575314045,0.06584066152572632
1.5,8000,32,0.0014430023729801178,0.14237511157989502
1.5,8000,64,0.00024753232719376683,0.06389915943145752
1.5,8000,96,0.00014538266987074167,0.047150611877441406
1.5,8000,128,0.00019284599693492055,0.053196631371974945
1.5,8000,160,0.00014485330029856414,0.04649090766906738
1.5,8000,192,0.0002003676927415654,0.05827617645263672
1.5,8000,224,0.0001797781587811187,0.05280733108520508
1.5,8000,256,0.00016869786486495286,0.04819345474243164
1.5,8000,288,0.00020851903536822647,0.057231754064559937
1.5,8000,320,0.00017238319560419768,0.04866191744804382
1.5,8000,352,0.00015096901915967464,0.04764080047607422
1.5,8000,384,0.00016065107774920762,0.04669049382209778
1.5,8000,416,0.00016904131916817278,0.05151045322418213
1.5,8000,448,0.00015447272744495422,0.05037641525268555
1.5,8000,480,0.0001356764551019296,0.04416799545288086
1.5,8000,512,0.00016258694813586771,0.04672098159790039
2.5,200,32,0.06347517669200897,1.1369588375091553
2.5,200,64,0.007258277852088213,0.3094538152217865
2.5,200,96,0.0029811707790941,0.2628960609436035
2.5,200,128,0.0026836604811251163,0.20722496509552002
2.5,200,160,0.0029931252356618643,0.24294650554656982
2.5,200,192,0.00644434429705143,0.2832756042480469
2.5,200,224,0.0021062318701297045,0.17969316244125366
2.5,200,256,0.001757464837282896,0.1690138280391693
2.5,200,288,0.00167281914036721,0.17327558994293213
2.5,200,320,0.0023896198254078627,0.21149730682373047
2.5,200,352,0.0038184828590601683,0.24575090408325195
2.5,200,384,0.00490697892382741,0.2862664461135864
2.5,200,416,0.0035233416128903627,0.24904990196228027
2.5,200,448,0.005832018796354532,0.31436848640441895
2.5,200,480,0.003780732164159417,0.2505621910095215
2.5,200,512,0.0028012932743877172,0.21478021144866943
2.5,500,32,0.022609882056713104,0.669520378112793
2.5,500,64,0.0006707286811433733,0.09903430938720703
2.5,500,96,0.0007536602206528187,0.09721378982067108
2.5,500,128,0.0006176389870233834,0.08140139281749725
2.5,500,160,0.0008547664619982243,0.11772012710571289
2.5,500,192,0.0005406099953688681,0.08539509773254395
2.5,500,224,0.0008800147916190326,0.08696532249450684
2.5,500,256,0.00030567788053303957,0.06376239657402039
2.5,500,288,0.0004778866423293948,0.08073543757200241
2.5,500,320,0.0004334429686423391,0.07359600067138672
2.5,500,352,0.0005885032005608082,0.0780782699584961
2.5,500,384,0.0006434793467633426,0.09337317943572998
2.5,500,416,0.0004967765416949987,0.08565473556518555
2.5,500,448,0.0005175381666049361,0.08028548955917358
2.5,500,480,0.0004784032644238323,0.08937501907348633
2.5,500,512,0.0007215230725705624,0.09553670883178711
2.5,1000,32,0.002666996093466878,0.20665088295936584
2.5,1000,64,0.0003714648773893714,0.08123469352722168
2.5,1000,96,0.0004258739936631173,0.0779871940612793
2.5,1000,128,0.0003550634428393096,0.0741276741027832
2.5,1000,160,0.00047644894220866263,0.08513975143432617
2.5,1000,192,0.00024429906625300646,0.06263911724090576
2.5,1000,224,0.00024641925119794905,0.06176102161407471
2.5,1000,256,0.00024285375548060983,0.06322401762008667
2.5,1000,288,0.0002804748364724219,0.0668092593550682
2.5,1000,320,0.0002985823666676879,0.06509232521057129
2.5,1000,352,0.00029609480407088995,0.061713218688964844
2.5,1000,384,0.0004390679532662034,0.08414612710475922
2.5,1000,416,0.00024109579680953175,0.05978645384311676
2.5,1000,448,0.00026487052673473954,0.06266188621520996
2.5,1000,480,0.00023456799681298435,0.05882585048675537
2.5,1000,512,0.00025530310813337564,0.06359755992889404
2.5,2000,32,0.0032151569612324238,0.21211250126361847
2.5,2000,64,0.00041511745075695217,0.08518901467323303
2.5,2000,96,0.0002866721188183874,0.05899861454963684
2.5,2000,128,0.0002434302296023816,0.06072288751602173
2.5,2000,160,0.00023611618962604553,0.06019699573516846
2.5,2000,192,0.00020840107754338533,0.05444943904876709
2.5,2000,224,0.00024217591271735728,0.05735325813293457
2.5,2000,256,0.00019494282605592161,0.052916526794433594
2.5,2000,288,0.00020593580848071724,0.05531986802816391
2.5,2000,320,0.0001982568355742842,0.054609060287475586
2.5,2000,352,0.00019794785475824028,0.05091540515422821
2.5,2000,384,0.00027047627372667193,0.06460532546043396
2.5,2000,416,0.00017525673320051283,0.050604820251464844
2.5,2000,448,0.0002339244820177555,0.05722513794898987
2.5,2000,480,0.00023842051450628787,0.057672351598739624
2.5,2000,512,0.00018772254406940192,0.05295419692993164
2.5,4000,32,0.0019506337121129036,0.1657601147890091
2.5,4000,64,0.0002577934938017279,0.06291770935058594
2.5,4000,96,0.00018735423509497195,0.052768826484680176
2.5,4000,128,0.00020277599105611444,0.0562436580657959
2.5,4000,160,0.0001680635177763179,0.05042755603790283
2.5,4000,192,0.00018421313143335283,0.05047261714935303
2.5,4000,224,0.00015845689631532878,0.04916703701019287
2.5,4000,256,0.00016067443357314914,0.05096133053302765
2.5,4000,288,0.0001736699923640117,0.052054405212402344
2.5,4000,320,0.0001746778143569827,0.04987257719039917
2.5,4000,352,0.00016473322466481477,0.04825782775878906
2.5,4000,384,0.00017147210019174963,0.05311131477355957
2.5,4000,416,0.0001537989010103047,0.046552956104278564
2.5,4000,448,0.00017838928033597767,0.05018281936645508
2.5,4000,480,0.00015516925486736,0.0479205846786499
2.5,4000,512,0.00016221239638980478,0.05011308193206787
2.5,6000,32,0.0014768574619665742,0.1483820676803589
2.5,6000,64,0.00022661405091639608,0.06179922819137573
2.5,6000,96,0.00019598570361267775,0.05366849899291992
2.5,6000,128,0.00019844184862449765,0.057984232902526855
2.5,6000,160,0.000206541211809963,0.05384427309036255
2.5,6000,192,0.00017706205835565925,0.05056304112076759
2.5,6000,224,0.00018622913921717554,0.05196741223335266
2.5,6000,256,0.00015028452617116272,0.049550652503967285
2.5,6000,288,0.00015084323240444064,0.04921427369117737
2.5,6000,320,0.00015305638953577727,0.04805094003677368
2.5,6000,352,0.00017836388724390417,0.04938354715704918
2.5,6000,384,0.0001584096607984975,0.05150053650140762
2.5,6000,416,0.0001428205578122288,0.046705007553100586
2.5,6000,448,0.00014577254478354007,0.04376133903861046
2.5,6000,480,0.0001587064325576648,0.048171043395996094
2.5,6000,512,0.0001451725693186745,0.04526114463806152
2.5,8000,32,0.0011558966943994164,0.14748740196228027
2.5,8000,64,0.0002566531766206026,0.05914592742919922
2.5,8000,96,0.0001692504301900044,0.052320003509521484
2.5,8000,128,0.00015763062401674688,0.0480496883392334
2.5,8000,160,0.00016180261445697397,0.04937410354614258
2.5,8000,192,0.0001475069730076939,0.0460820198059082
2.5,8000,224,0.00014282288611866534,0.04487272724509239
2.5,8000,256,0.00015416280075442046,0.04875349998474121
2.5,8000,288,0.00015053883544169366,0.04964804649353027
2.5,8000,320,0.0001780455349944532,0.049352169036865234
2.5,8000,352,0.0001394138380419463,0.04367530345916748
2.5,8000,384,0.00019207230070605874,0.05664944648742676
2.5,8000,416,0.0001437116734450683,0.045014142990112305
2.5,8000,448,0.00018777954392135143,0.05061468109488487
2.5,8000,480,0.00014037832443136722,0.04321932792663574
2.5,8000,512,0.00014650978846475482,0.04527139663696289
