nu,n,D,test_mse,interval
2.5,6000,128,0.1678512692451477,1.8748257160186768
2.5,6000,160,0.04453654587268829,0.8990542888641357
2.5,6000,192,0.0470246858894825,0.9063897132873535
2.5,6000,224,0.1023891344666481,1.4015793800354004
2.5,6000,256,0.07599405199289322,1.2173337936401367
2.5,6000,288,0.18319739401340485,2.0206544399261475
2.5,6000,320,0.2922331690788269,2.7354540824890137
2.5,6000,352,0.11984693259000778,1.6226048469543457
2.5,6000,384,0.0936318188905716,1.3584539890289307
2.5,6000,416,0.09486882388591766,1.5745391845703125
2.5,6000,448,0.014641380868852139,0.4712026119232178
2.5,6000,480,0.031079769134521484,0.7995001077651978
2.5,6000,512,0.5127631425857544,3.0943734645843506
2.5,8000,32,0.02056601271033287,0.6845989227294922
2.5,8000,64,0.019389832392334938,0.5904860496520996
2.5,8000,96,0.04455995932221413,0.86452317237854
2.5,8000,128,0.04730221629142761,0.994452714920044
2.5,8000,160,0.08673708140850067,1.522071361541748
2.5,8000,192,0.01581675186753273,0.5418078899383545
2.5,8000,224,0.08035455644130707,1.2521641254425049
2.5,8000,256,0.03786756470799446,0.7759696245193481
2.5,8000,288,0.0290665440261364,0.7481789588928223
2.5,8000,320,0.5578436255455017,3.3106091022491455
2.5,8000,352,0.056060370057821274,1.0891098976135254
2.5,8000,384,0.03169219195842743,0.7625079154968262
2.5,8000,416,0.06735236197710037,0.9788360595703125
2.5,8000,448,0.020232710987329483,0.6697285175323486
2.5,8000,480,0.021001407876610756,0.6771759986877441
2.5,8000,512,0.031037213280797005,0.773054301738739
